customer_id,monthly_charges,tenure_months,contract_type,churn_probability,risk_tier,predicted_churn,actual_churn
2177,102.65,72,Two year,0.0547,"Low Risk
(0–30%)",0,0
2178,19.9,53,Two year,0.0164,"Low Risk
(0–30%)",0,0
2179,19.55,5,One year,0.0506,"Low Risk
(0–30%)",0,0
2180,95.5,71,Two year,0.0436,"Low Risk
(0–30%)",0,0
2181,84.15,50,One year,0.1042,"Low Risk
(0–30%)",0,0
2182,103.2,56,Two year,0.1434,"Low Risk
(0–30%)",0,0
2183,50.2,2,Month-to-month,0.3576,"Medium Risk
(30–60%)",0,0
2184,88.55,2,Month-to-month,0.8231,"High Risk
(60–100%)",1,1
2185,54.75,24,Month-to-month,0.2079,"Low Risk
(0–30%)",0,1
2186,19.95,46,Two year,0.0168,"Low Risk
(0–30%)",0,0
2187,116.25,71,Two year,0.0824,"Low Risk
(0–30%)",0,0
2188,31.2,29,Month-to-month,0.2473,"Low Risk
(0–30%)",0,0
2189,24.45,69,Two year,0.0142,"Low Risk
(0–30%)",0,0
2190,84.2,71,Two year,0.0294,"Low Risk
(0–30%)",0,0
2191,91.3,1,Month-to-month,0.8618,"High Risk
(60–100%)",1,1
2192,85.65,56,Two year,0.0249,"Low Risk
(0–30%)",0,0
2193,21.2,56,One year,0.0254,"Low Risk
(0–30%)",0,0
2194,79.5,1,Month-to-month,0.8514,"High Risk
(60–100%)",1,1
2195,25.55,28,One year,0.0368,"Low Risk
(0–30%)",0,0
2196,20.2,19,Month-to-month,0.0897,"Low Risk
(0–30%)",0,0
2197,63.85,66,Month-to-month,0.1634,"Low Risk
(0–30%)",0,0
2198,61.95,17,One year,0.0916,"Low Risk
(0–30%)",0,0
2199,25.75,52,Two year,0.0155,"Low Risk
(0–30%)",0,0
2200,58.2,19,One year,0.1082,"Low Risk
(0–30%)",0,0
2201,85.85,36,One year,0.0722,"Low Risk
(0–30%)",0,0
2202,70.1,7,Month-to-month,0.5491,"Medium Risk
(30–60%)",1,1
2203,104.9,72,One year,0.0843,"Low Risk
(0–30%)",0,0
2204,111.3,67,One year,0.1751,"Low Risk
(0–30%)",0,1
2205,99.85,34,One year,0.2916,"Low Risk
(0–30%)",0,0
2206,95.25,57,Month-to-month,0.306,"Medium Risk
(30–60%)",0,1
2207,86.25,7,Month-to-month,0.6962,"High Risk
(60–100%)",1,1
2208,100.8,1,Month-to-month,0.9133,"High Risk
(60–100%)",1,1
2209,19.55,8,Month-to-month,0.1227,"Low Risk
(0–30%)",0,0
2210,104.0,69,Two year,0.1672,"Low Risk
(0–30%)",0,0
2211,104.4,50,One year,0.2611,"Low Risk
(0–30%)",0,0
2212,19.5,10,One year,0.0441,"Low Risk
(0–30%)",0,0
2213,25.25,12,Two year,0.0234,"Low Risk
(0–30%)",0,0
2214,86.3,14,Month-to-month,0.5626,"Medium Risk
(30–60%)",1,1
2215,49.85,70,Two year,0.0262,"Low Risk
(0–30%)",0,0
2216,108.95,64,Month-to-month,0.3105,"Medium Risk
(30–60%)",0,0
2217,89.9,66,Two year,0.021,"Low Risk
(0–30%)",0,0
2218,82.0,71,Two year,0.0188,"Low Risk
(0–30%)",0,0
2219,89.95,20,Month-to-month,0.4496,"Medium Risk
(30–60%)",0,0
2220,79.35,72,Two year,0.0185,"Low Risk
(0–30%)",0,0
2221,64.05,71,Two year,0.0125,"Low Risk
(0–30%)",0,0
2222,101.15,38,Month-to-month,0.4441,"Medium Risk
(30–60%)",0,0
2223,89.95,28,Month-to-month,0.5281,"Medium Risk
(30–60%)",1,1
2224,76.45,17,Month-to-month,0.4949,"Medium Risk
(30–60%)",0,1
2225,39.1,33,One year,0.1663,"Low Risk
(0–30%)",0,0
2226,34.6,23,Two year,0.0257,"Low Risk
(0–30%)",0,0
2227,19.55,58,One year,0.0334,"Low Risk
(0–30%)",0,0
2228,104.45,70,Two year,0.1073,"Low Risk
(0–30%)",0,0
2229,70.5,4,Month-to-month,0.5383,"Medium Risk
(30–60%)",1,0
2230,20.35,45,Two year,0.0168,"Low Risk
(0–30%)",0,0
2231,70.0,10,Month-to-month,0.5712,"Medium Risk
(30–60%)",1,1
2232,19.45,36,Two year,0.0162,"Low Risk
(0–30%)",0,0
2233,69.9,54,Month-to-month,0.086,"Low Risk
(0–30%)",0,0
2234,59.7,23,Two year,0.0327,"Low Risk
(0–30%)",0,0
2235,78.35,41,One year,0.0717,"Low Risk
(0–30%)",0,0
2236,71.45,5,Month-to-month,0.6041,"High Risk
(60–100%)",1,0
2237,45.85,27,One year,0.1324,"Low Risk
(0–30%)",0,0
2238,95.85,1,Month-to-month,0.7479,"High Risk
(60–100%)",1,0
2239,35.7,67,Two year,0.0198,"Low Risk
(0–30%)",0,0
2240,89.55,72,Two year,0.0169,"Low Risk
(0–30%)",0,0
2241,24.95,56,Two year,0.0146,"Low Risk
(0–30%)",0,0
2242,24.85,44,One year,0.0368,"Low Risk
(0–30%)",0,0
2243,100.8,66,Month-to-month,0.4463,"Medium Risk
(30–60%)",0,0
2244,64.4,34,One year,0.0434,"Low Risk
(0–30%)",0,1
2245,105.35,69,Two year,0.1081,"Low Risk
(0–30%)",0,0
2246,102.45,1,Month-to-month,0.8445,"High Risk
(60–100%)",1,1
2247,19.65,40,Two year,0.0185,"Low Risk
(0–30%)",0,0
2248,54.45,30,Month-to-month,0.1594,"Low Risk
(0–30%)",0,0
2249,70.5,11,Month-to-month,0.1945,"Low Risk
(0–30%)",0,0
2250,20.1,15,One year,0.0402,"Low Risk
(0–30%)",0,0
2251,69.35,11,Month-to-month,0.3791,"Medium Risk
(30–60%)",0,0
2252,19.8,64,One year,0.0223,"Low Risk
(0–30%)",0,0
2253,74.4,72,Two year,0.0187,"Low Risk
(0–30%)",0,0
2254,93.05,72,Two year,0.0169,"Low Risk
(0–30%)",0,0
2255,51.2,1,Month-to-month,0.408,"Medium Risk
(30–60%)",0,0
2256,65.6,15,One year,0.0441,"Low Risk
(0–30%)",0,0
2257,80.55,60,One year,0.0806,"Low Risk
(0–30%)",0,0
2258,52.7,56,One year,0.0369,"Low Risk
(0–30%)",0,0
2259,20.85,8,Two year,0.0252,"Low Risk
(0–30%)",0,0
2260,80.1,3,Month-to-month,0.5467,"Medium Risk
(30–60%)",1,1
2261,52.15,49,Month-to-month,0.1999,"Low Risk
(0–30%)",0,0
2262,80.2,2,Month-to-month,0.7355,"High Risk
(60–100%)",1,1
2263,98.15,6,Month-to-month,0.5545,"Medium Risk
(30–60%)",1,1
2264,114.95,70,Two year,0.1058,"Low Risk
(0–30%)",0,0
2265,112.95,12,Month-to-month,0.588,"Medium Risk
(30–60%)",1,1
2266,104.45,52,One year,0.2493,"Low Risk
(0–30%)",0,0
2267,113.65,72,Two year,0.0385,"Low Risk
(0–30%)",0,0
2268,20.6,40,Two year,0.0207,"Low Risk
(0–30%)",0,0
2269,70.9,1,Month-to-month,0.7094,"High Risk
(60–100%)",1,1
2270,86.85,3,Month-to-month,0.742,"High Risk
(60–100%)",1,1
2271,91.55,40,Month-to-month,0.4326,"Medium Risk
(30–60%)",0,0
2272,49.85,1,Month-to-month,0.643,"High Risk
(60–100%)",1,0
2273,19.8,30,One year,0.0316,"Low Risk
(0–30%)",0,0
2274,99.85,23,Month-to-month,0.5037,"Medium Risk
(30–60%)",1,1
2275,74.5,1,Month-to-month,0.8288,"High Risk
(60–100%)",1,1
2276,104.15,44,Month-to-month,0.4501,"Medium Risk
(30–60%)",0,0
2277,109.15,65,Month-to-month,0.427,"Medium Risk
(30–60%)",0,1
2278,48.2,7,Month-to-month,0.3081,"Medium Risk
(30–60%)",0,0
2279,25.1,72,Two year,0.0148,"Low Risk
(0–30%)",0,0
2280,100.15,8,Month-to-month,0.7242,"High Risk
(60–100%)",1,0
2281,65.2,16,Month-to-month,0.3021,"Medium Risk
(30–60%)",0,1
2282,99.5,66,Month-to-month,0.3631,"Medium Risk
(30–60%)",0,1
2283,71.55,1,Month-to-month,0.7493,"High Risk
(60–100%)",1,1
2284,55.9,3,Month-to-month,0.2411,"Low Risk
(0–30%)",0,0
2285,93.9,53,Month-to-month,0.3675,"Medium Risk
(30–60%)",0,1
2286,64.4,8,Month-to-month,0.2421,"Low Risk
(0–30%)",0,0
2287,108.4,69,Two year,0.1456,"Low Risk
(0–30%)",0,1
2288,85.3,5,Month-to-month,0.683,"High Risk
(60–100%)",1,0
2289,107.45,72,Two year,0.052,"Low Risk
(0–30%)",0,0
2290,48.75,13,Month-to-month,0.3285,"Medium Risk
(30–60%)",0,1
2291,85.65,4,Month-to-month,0.8085,"High Risk
(60–100%)",1,1
2292,91.3,54,Two year,0.02,"Low Risk
(0–30%)",0,0
2293,85.95,72,Two year,0.0274,"Low Risk
(0–30%)",0,0
2294,106.7,12,Month-to-month,0.7453,"High Risk
(60–100%)",1,1
2295,25.15,1,Month-to-month,0.7043,"High Risk
(60–100%)",1,1
2296,45.2,1,Month-to-month,0.6345,"High Risk
(60–100%)",1,0
2297,110.35,54,One year,0.2928,"Low Risk
(0–30%)",0,1
2298,79.2,69,Two year,0.0525,"Low Risk
(0–30%)",0,0
2299,55.5,48,Two year,0.0302,"Low Risk
(0–30%)",0,0
2300,103.25,48,One year,0.2246,"Low Risk
(0–30%)",0,1
2301,90.25,8,Month-to-month,0.6844,"High Risk
(60–100%)",1,0
2302,91.25,71,Two year,0.017,"Low Risk
(0–30%)",0,0
2303,47.8,2,Month-to-month,0.4107,"Medium Risk
(30–60%)",0,1
2304,100.9,67,One year,0.1478,"Low Risk
(0–30%)",0,0
2305,97.7,34,Month-to-month,0.4373,"Medium Risk
(30–60%)",0,0
2306,69.85,3,Month-to-month,0.6393,"High Risk
(60–100%)",1,0
2307,65.6,9,One year,0.0954,"Low Risk
(0–30%)",0,0
2308,104.65,71,One year,0.1225,"Low Risk
(0–30%)",0,0
2309,90.45,57,Two year,0.0512,"Low Risk
(0–30%)",0,0
2310,63.7,72,Two year,0.0178,"Low Risk
(0–30%)",0,0
2311,104.5,48,Month-to-month,0.3642,"Medium Risk
(30–60%)",0,0
2312,20.1,18,One year,0.0349,"Low Risk
(0–30%)",0,0
2313,104.3,43,One year,0.2605,"Low Risk
(0–30%)",0,0
2314,93.25,72,Two year,0.0155,"Low Risk
(0–30%)",0,0
2315,73.45,35,One year,0.1193,"Low Risk
(0–30%)",0,0
2316,20.7,4,Month-to-month,0.1325,"Low Risk
(0–30%)",0,0
2317,25.25,49,Two year,0.019,"Low Risk
(0–30%)",0,0
2318,100.5,71,Two year,0.0345,"Low Risk
(0–30%)",0,0
2319,90.6,11,Month-to-month,0.5346,"Medium Risk
(30–60%)",1,0
2320,89.4,63,Two year,0.0202,"Low Risk
(0–30%)",0,0
2321,95.45,65,Month-to-month,0.3012,"Medium Risk
(30–60%)",0,0
2322,20.45,49,Two year,0.0172,"Low Risk
(0–30%)",0,0
2323,98.6,29,Month-to-month,0.5275,"Medium Risk
(30–60%)",1,1
2324,83.05,15,Month-to-month,0.6001,"High Risk
(60–100%)",1,1
2325,19.95,4,Month-to-month,0.1737,"Low Risk
(0–30%)",0,0
2326,109.15,72,One year,0.1065,"Low Risk
(0–30%)",0,0
2327,85.7,26,Month-to-month,0.3829,"Medium Risk
(30–60%)",0,0
2328,102.05,35,Month-to-month,0.3991,"Medium Risk
(30–60%)",0,0
2329,94.7,57,One year,0.1677,"Low Risk
(0–30%)",0,0
2330,64.4,28,Month-to-month,0.1912,"Low Risk
(0–30%)",0,0
2331,26.8,25,One year,0.0429,"Low Risk
(0–30%)",0,0
2332,66.05,47,One year,0.0586,"Low Risk
(0–30%)",0,0
2333,65.2,57,Month-to-month,0.0666,"Low Risk
(0–30%)",0,0
2334,85.05,16,Month-to-month,0.5299,"Medium Risk
(30–60%)",1,0
2335,55.8,5,Month-to-month,0.2491,"Low Risk
(0–30%)",0,0
2336,70.4,17,Month-to-month,0.3327,"Medium Risk
(30–60%)",0,1
2337,104.75,56,One year,0.3209,"Medium Risk
(30–60%)",0,1
2338,19.95,72,Two year,0.0109,"Low Risk
(0–30%)",0,0
2339,94.25,21,Month-to-month,0.6545,"High Risk
(60–100%)",1,1
2340,45.0,48,One year,0.0911,"Low Risk
(0–30%)",0,0
2341,114.9,68,Two year,0.0671,"Low Risk
(0–30%)",0,0
2342,106.4,30,Month-to-month,0.383,"Medium Risk
(30–60%)",0,0
2343,46.1,3,Month-to-month,0.4407,"Medium Risk
(30–60%)",0,0
2344,39.7,14,Two year,0.0475,"Low Risk
(0–30%)",0,0
2345,20.05,4,Month-to-month,0.1512,"Low Risk
(0–30%)",0,0
2346,95.75,71,Two year,0.0543,"Low Risk
(0–30%)",0,0
2347,24.4,8,One year,0.0391,"Low Risk
(0–30%)",0,0
2348,33.6,61,Month-to-month,0.0976,"Low Risk
(0–30%)",0,0
2349,90.45,72,Two year,0.0238,"Low Risk
(0–30%)",0,0
2350,84.0,5,Month-to-month,0.8035,"High Risk
(60–100%)",1,0
2351,67.4,49,Two year,0.0224,"Low Risk
(0–30%)",0,0
2352,19.7,8,Month-to-month,0.1227,"Low Risk
(0–30%)",0,0
2353,80.35,3,Month-to-month,0.6941,"High Risk
(60–100%)",1,0
2354,19.6,9,Two year,0.0212,"Low Risk
(0–30%)",0,0
2355,54.2,67,Two year,0.0227,"Low Risk
(0–30%)",0,0
2356,45.2,46,Month-to-month,0.1761,"Low Risk
(0–30%)",0,0
2357,75.1,67,One year,0.0626,"Low Risk
(0–30%)",0,0
2358,19.7,55,One year,0.0353,"Low Risk
(0–30%)",0,0
2359,72.75,33,Month-to-month,0.1852,"Low Risk
(0–30%)",0,0
2360,20.05,62,Two year,0.0123,"Low Risk
(0–30%)",0,0
2361,45.95,1,Month-to-month,0.5092,"Medium Risk
(30–60%)",1,1
2362,39.2,49,Month-to-month,0.2079,"Low Risk
(0–30%)",0,0
2363,44.75,1,Month-to-month,0.6029,"High Risk
(60–100%)",1,0
2364,82.65,14,Month-to-month,0.6201,"High Risk
(60–100%)",1,0
2365,93.9,18,Month-to-month,0.364,"Medium Risk
(30–60%)",0,0
2366,70.15,1,Month-to-month,0.8053,"High Risk
(60–100%)",1,1
2367,85.55,1,Month-to-month,0.8247,"High Risk
(60–100%)",1,1
2368,117.15,72,Two year,0.0402,"Low Risk
(0–30%)",0,0
2369,99.25,64,Two year,0.0457,"Low Risk
(0–30%)",0,0
2370,112.55,69,Two year,0.0937,"Low Risk
(0–30%)",0,0
2371,25.7,1,Month-to-month,0.3885,"Medium Risk
(30–60%)",0,0
2372,90.3,71,Two year,0.0157,"Low Risk
(0–30%)",0,0
2373,49.4,66,One year,0.0457,"Low Risk
(0–30%)",0,0
2374,19.4,2,Month-to-month,0.1503,"Low Risk
(0–30%)",0,0
2375,109.7,71,Two year,0.0436,"Low Risk
(0–30%)",0,0
2376,61.25,11,One year,0.1677,"Low Risk
(0–30%)",0,0
2377,55.3,47,Month-to-month,0.1806,"Low Risk
(0–30%)",0,0
2378,70.3,35,Month-to-month,0.3878,"Medium Risk
(30–60%)",0,1
2379,106.35,32,Month-to-month,0.3901,"Medium Risk
(30–60%)",0,1
2380,103.75,60,Month-to-month,0.2854,"Low Risk
(0–30%)",0,0
2381,19.5,11,One year,0.0441,"Low Risk
(0–30%)",0,0
2382,39.5,29,One year,0.0409,"Low Risk
(0–30%)",0,0
2383,26.05,21,Month-to-month,0.3874,"Medium Risk
(30–60%)",0,0
2384,91.05,48,Month-to-month,0.3668,"Medium Risk
(30–60%)",0,0
2385,29.65,3,Month-to-month,0.3495,"Medium Risk
(30–60%)",0,0
2386,50.2,43,Month-to-month,0.1561,"Low Risk
(0–30%)",0,0
2387,105.3,5,Month-to-month,0.7126,"High Risk
(60–100%)",1,0
2388,55.45,1,Month-to-month,0.6747,"High Risk
(60–100%)",1,0
2389,85.45,71,One year,0.0749,"Low Risk
(0–30%)",0,0
2390,19.8,8,One year,0.0442,"Low Risk
(0–30%)",0,0
2391,59.25,8,Month-to-month,0.5245,"Medium Risk
(30–60%)",1,0
2392,90.7,20,Month-to-month,0.4507,"Medium Risk
(30–60%)",0,0
2393,103.7,33,One year,0.2505,"Low Risk
(0–30%)",0,1
2394,79.05,71,One year,0.0708,"Low Risk
(0–30%)",0,0
2395,90.7,31,One year,0.2635,"Low Risk
(0–30%)",0,0
2396,95.0,38,One year,0.1392,"Low Risk
(0–30%)",0,0
2397,88.35,1,Month-to-month,0.8534,"High Risk
(60–100%)",1,1
2398,30.25,2,Month-to-month,0.4907,"Medium Risk
(30–60%)",0,0
2399,49.85,12,Month-to-month,0.3285,"Medium Risk
(30–60%)",0,0
2400,93.0,9,Month-to-month,0.4137,"Medium Risk
(30–60%)",0,0
2401,54.55,11,Month-to-month,0.2495,"Low Risk
(0–30%)",0,0
2402,19.7,6,Month-to-month,0.1124,"Low Risk
(0–30%)",0,0
2403,84.8,71,One year,0.0449,"Low Risk
(0–30%)",0,0
2404,94.45,42,One year,0.1076,"Low Risk
(0–30%)",0,0
2405,94.2,8,Month-to-month,0.6863,"High Risk
(60–100%)",1,1
2406,96.25,5,Month-to-month,0.7247,"High Risk
(60–100%)",1,1
2407,70.7,2,Month-to-month,0.6544,"High Risk
(60–100%)",1,1
2408,20.85,45,Two year,0.0171,"Low Risk
(0–30%)",0,0
2409,60.0,28,One year,0.0992,"Low Risk
(0–30%)",0,0
2410,80.45,43,Month-to-month,0.3244,"Medium Risk
(30–60%)",0,0
2411,84.95,60,Two year,0.0374,"Low Risk
(0–30%)",0,0
2412,33.55,42,One year,0.0611,"Low Risk
(0–30%)",0,1
2413,49.65,7,Two year,0.0333,"Low Risk
(0–30%)",0,0
2414,20.2,25,One year,0.0371,"Low Risk
(0–30%)",0,0
2415,94.55,40,Month-to-month,0.4242,"Medium Risk
(30–60%)",0,1
2416,100.5,27,One year,0.3316,"Medium Risk
(30–60%)",0,0
2417,35.75,10,Month-to-month,0.2456,"Low Risk
(0–30%)",0,0
2418,86.45,27,Month-to-month,0.4312,"Medium Risk
(30–60%)",0,0
2419,53.8,11,One year,0.0759,"Low Risk
(0–30%)",0,0
2420,38.55,4,Month-to-month,0.2437,"Low Risk
(0–30%)",0,0
2421,39.9,68,Month-to-month,0.1722,"Low Risk
(0–30%)",0,0
2422,70.05,1,Month-to-month,0.8053,"High Risk
(60–100%)",1,0
2423,20.1,18,One year,0.0349,"Low Risk
(0–30%)",0,0
2424,112.95,57,Two year,0.1442,"Low Risk
(0–30%)",0,1
2425,20.3,26,Month-to-month,0.1146,"Low Risk
(0–30%)",0,0
2426,35.65,17,Month-to-month,0.2567,"Low Risk
(0–30%)",0,0
2427,35.9,1,Month-to-month,0.6274,"High Risk
(60–100%)",1,1
2428,99.25,38,Month-to-month,0.4629,"Medium Risk
(30–60%)",0,1
2429,82.95,59,One year,0.0427,"Low Risk
(0–30%)",0,0
2430,55.65,30,Two year,0.0336,"Low Risk
(0–30%)",0,0
2431,24.45,2,Month-to-month,0.5894,"Medium Risk
(30–60%)",1,1
2432,25.2,50,One year,0.0474,"Low Risk
(0–30%)",0,0
2433,50.8,9,One year,0.0828,"Low Risk
(0–30%)",0,0
2434,19.65,3,Month-to-month,0.1326,"Low Risk
(0–30%)",0,0
2435,59.8,14,Month-to-month,0.2351,"Low Risk
(0–30%)",0,0
2436,73.55,31,Month-to-month,0.241,"Low Risk
(0–30%)",0,0
2437,61.4,7,Month-to-month,0.1832,"Low Risk
(0–30%)",0,0
2438,103.35,8,Month-to-month,0.6215,"High Risk
(60–100%)",1,1
2439,19.9,17,One year,0.0347,"Low Risk
(0–30%)",0,0
2440,19.45,32,Month-to-month,0.0793,"Low Risk
(0–30%)",0,0
2441,81.5,2,Month-to-month,0.679,"High Risk
(60–100%)",1,0
2442,84.8,7,Month-to-month,0.7967,"High Risk
(60–100%)",1,1
2443,109.55,72,Two year,0.0362,"Low Risk
(0–30%)",0,0
2444,99.95,31,Month-to-month,0.5699,"Medium Risk
(30–60%)",1,1
2445,74.4,27,Month-to-month,0.219,"Low Risk
(0–30%)",0,0
2446,90.0,18,Month-to-month,0.4569,"Medium Risk
(30–60%)",0,1
2447,74.9,7,Month-to-month,0.6191,"High Risk
(60–100%)",1,0
2448,104.85,14,Month-to-month,0.7125,"High Risk
(60–100%)",1,1
2449,59.65,11,Month-to-month,0.2562,"Low Risk
(0–30%)",0,0
2450,110.45,72,Two year,0.0455,"Low Risk
(0–30%)",0,0
2451,106.1,28,One year,0.2379,"Low Risk
(0–30%)",0,1
2452,74.2,15,Month-to-month,0.4679,"Medium Risk
(30–60%)",0,1
2453,74.45,4,Month-to-month,0.7617,"High Risk
(60–100%)",1,0
2454,24.55,71,Two year,0.0187,"Low Risk
(0–30%)",0,0
2455,89.35,5,Month-to-month,0.6309,"High Risk
(60–100%)",1,1
2456,24.55,47,Two year,0.0181,"Low Risk
(0–30%)",0,0
2457,90.65,57,One year,0.1444,"Low Risk
(0–30%)",0,0
2458,105.05,50,Two year,0.2059,"Low Risk
(0–30%)",0,0
2459,20.45,8,Month-to-month,0.1227,"Low Risk
(0–30%)",0,0
2460,19.55,48,Two year,0.0164,"Low Risk
(0–30%)",0,0
2461,19.7,70,One year,0.0246,"Low Risk
(0–30%)",0,0
2462,70.45,1,Month-to-month,0.3152,"Medium Risk
(30–60%)",0,0
2463,85.65,8,Month-to-month,0.6644,"High Risk
(60–100%)",1,0
2464,77.15,1,Month-to-month,0.8767,"High Risk
(60–100%)",1,1
2465,35.25,1,Month-to-month,0.6352,"High Risk
(60–100%)",1,1
2466,20.55,60,Two year,0.0142,"Low Risk
(0–30%)",0,0
2467,97.95,49,One year,0.2661,"Low Risk
(0–30%)",0,0
2468,48.55,4,Month-to-month,0.575,"Medium Risk
(30–60%)",1,1
2469,20.0,29,One year,0.0324,"Low Risk
(0–30%)",0,0
2470,25.25,67,Two year,0.018,"Low Risk
(0–30%)",0,0
2471,98.4,53,Month-to-month,0.4595,"Medium Risk
(30–60%)",0,1
2472,70.9,67,Two year,0.0199,"Low Risk
(0–30%)",0,0
2473,19.85,6,Month-to-month,0.1126,"Low Risk
(0–30%)",0,0
2474,106.35,47,Month-to-month,0.5265,"Medium Risk
(30–60%)",1,0
2475,99.5,53,Two year,0.0391,"Low Risk
(0–30%)",0,0
2476,84.7,69,Two year,0.0265,"Low Risk
(0–30%)",0,0
2477,86.05,3,Month-to-month,0.4997,"Medium Risk
(30–60%)",0,0
2478,44.55,4,Month-to-month,0.3084,"Medium Risk
(30–60%)",0,0
2479,75.85,56,Two year,0.0206,"Low Risk
(0–30%)",0,0
2480,93.85,59,Month-to-month,0.362,"Medium Risk
(30–60%)",0,1
2481,25.0,61,Two year,0.0172,"Low Risk
(0–30%)",0,0
2482,45.0,2,Month-to-month,0.5384,"Medium Risk
(30–60%)",1,0
2483,100.7,46,Month-to-month,0.389,"Medium Risk
(30–60%)",0,1
2484,20.5,12,Month-to-month,0.0921,"Low Risk
(0–30%)",0,0
2485,80.45,14,Month-to-month,0.6716,"High Risk
(60–100%)",1,1
2486,90.45,28,One year,0.1891,"Low Risk
(0–30%)",0,0
2487,60.45,24,Month-to-month,0.0947,"Low Risk
(0–30%)",0,0
2488,55.25,31,Month-to-month,0.1924,"Low Risk
(0–30%)",0,1
2489,78.45,68,One year,0.0641,"Low Risk
(0–30%)",0,0
2490,100.55,39,Two year,0.0854,"Low Risk
(0–30%)",0,0
2491,20.35,42,Month-to-month,0.0804,"Low Risk
(0–30%)",0,0
2492,54.45,13,Month-to-month,0.2872,"Low Risk
(0–30%)",0,1
2493,90.75,6,Month-to-month,0.7743,"High Risk
(60–100%)",1,0
2494,75.35,35,Month-to-month,0.2823,"Low Risk
(0–30%)",0,1
2495,20.25,38,One year,0.0355,"Low Risk
(0–30%)",0,0
2496,20.05,18,Two year,0.0209,"Low Risk
(0–30%)",0,0
2497,19.6,4,Month-to-month,0.1344,"Low Risk
(0–30%)",0,0
2498,53.8,27,Month-to-month,0.1817,"Low Risk
(0–30%)",0,0
2499,70.2,41,One year,0.0486,"Low Risk
(0–30%)",0,0
2500,75.5,50,One year,0.0761,"Low Risk
(0–30%)",0,0
2501,20.35,72,Two year,0.0154,"Low Risk
(0–30%)",0,0
2502,26.05,70,One year,0.0273,"Low Risk
(0–30%)",0,0
2503,20.6,44,One year,0.03,"Low Risk
(0–30%)",0,0
2504,75.7,2,Month-to-month,0.5107,"Medium Risk
(30–60%)",1,1
2505,20.1,34,One year,0.0321,"Low Risk
(0–30%)",0,0
2506,24.3,72,Two year,0.0131,"Low Risk
(0–30%)",0,0
2507,24.5,71,Two year,0.0287,"Low Risk
(0–30%)",0,0
2508,110.5,64,Two year,0.1158,"Low Risk
(0–30%)",0,0
2509,25.25,72,Two year,0.0133,"Low Risk
(0–30%)",0,0
2510,74.25,1,Month-to-month,0.7951,"High Risk
(60–100%)",1,1
2511,90.1,29,One year,0.1059,"Low Risk
(0–30%)",0,0
2512,68.75,23,One year,0.0674,"Low Risk
(0–30%)",0,0
2513,19.2,52,Two year,0.0143,"Low Risk
(0–30%)",0,0
2514,89.7,25,Month-to-month,0.5761,"Medium Risk
(30–60%)",1,1
2515,115.1,64,Two year,0.0849,"Low Risk
(0–30%)",0,0
2516,96.4,16,Month-to-month,0.6895,"High Risk
(60–100%)",1,1
2517,69.5,1,Month-to-month,0.7698,"High Risk
(60–100%)",1,1
2518,99.65,24,Month-to-month,0.5498,"Medium Risk
(30–60%)",1,0
2519,91.45,2,Month-to-month,0.8286,"High Risk
(60–100%)",1,0
2520,84.75,34,Two year,0.0261,"Low Risk
(0–30%)",0,0
2521,85.25,36,Month-to-month,0.4063,"Medium Risk
(30–60%)",0,1
2522,78.75,53,One year,0.0998,"Low Risk
(0–30%)",0,0
2523,20.25,47,Two year,0.0168,"Low Risk
(0–30%)",0,0
2524,19.9,72,Two year,0.014,"Low Risk
(0–30%)",0,0
2525,97.75,72,Two year,0.0231,"Low Risk
(0–30%)",0,0
2526,19.4,1,Month-to-month,0.2847,"Low Risk
(0–30%)",0,1
2527,83.3,9,Month-to-month,0.7546,"High Risk
(60–100%)",1,1
2528,80.1,8,Month-to-month,0.5933,"Medium Risk
(30–60%)",1,1
2529,62.7,45,One year,0.093,"Low Risk
(0–30%)",0,1
2530,100.4,7,Month-to-month,0.7048,"High Risk
(60–100%)",1,0
2531,24.45,71,Two year,0.0137,"Low Risk
(0–30%)",0,0
2532,101.1,41,One year,0.2542,"Low Risk
(0–30%)",0,0
2533,50.9,67,Two year,0.0323,"Low Risk
(0–30%)",0,0
2534,107.2,69,One year,0.1639,"Low Risk
(0–30%)",0,0
2535,92.2,70,Two year,0.0307,"Low Risk
(0–30%)",0,0
2536,25.3,25,One year,0.0395,"Low Risk
(0–30%)",0,1
2537,113.4,72,Two year,0.0415,"Low Risk
(0–30%)",0,0
2538,40.55,34,Two year,0.0795,"Low Risk
(0–30%)",0,0
2539,26.0,65,Two year,0.0129,"Low Risk
(0–30%)",0,0
2540,111.95,70,Two year,0.0819,"Low Risk
(0–30%)",0,0
2541,53.8,72,Two year,0.028,"Low Risk
(0–30%)",0,0
2542,72.1,35,One year,0.1136,"Low Risk
(0–30%)",0,0
2543,98.15,13,Month-to-month,0.5709,"Medium Risk
(30–60%)",1,1
2544,78.85,12,One year,0.1558,"Low Risk
(0–30%)",0,0
2545,70.75,62,One year,0.0319,"Low Risk
(0–30%)",0,0
2546,76.15,25,Month-to-month,0.1265,"Low Risk
(0–30%)",0,0
2547,39.1,52,Two year,0.021,"Low Risk
(0–30%)",0,0
2548,69.95,8,Month-to-month,0.5074,"Medium Risk
(30–60%)",1,0
2549,20.05,2,Month-to-month,0.2202,"Low Risk
(0–30%)",0,0
2550,20.05,56,Two year,0.0154,"Low Risk
(0–30%)",0,0
